timestamp,http_requests_per_sec,http_p99_latency_ms,cpu_usage_percent,http_5xx_rate
2026-06-01T11:13:30Z,45.92,24.3,24.98,1.19
2026-06-01T11:14:00Z,41.06,54.2,22.37,0.43
2026-06-01T11:14:30Z,47.26,42.1,29.3,0.0
2026-06-01T11:15:00Z,45.91,42.1,18.59,0.0
2026-06-01T11:15:30Z,46.9,20.0,20.79,0.0
2026-06-01T11:16:00Z,48.49,44.8,19.04,0.62
2026-06-01T11:16:30Z,45.81,35.5,31.13,0.45
2026-06-01T11:17:00Z,43.28,50.1,14.95,1.24
2026-06-01T11:17:30Z,43.29,43.7,19.26,0.0
2026-06-01T11:18:00Z,44.88,20.0,16.27,1.08
2026-06-01T11:18:30Z,47.23,20.0,19.77,0.71
2026-06-01T11:19:00Z,39.28,48.5,14.64,0.0
2026-06-01T11:19:30Z,41.55,20.0,23.48,0.0
2026-06-01T11:20:00Z,50.38,36.7,23.54,0.55
2026-06-01T11:20:30Z,43.51,41.9,29.81,0.35
2026-06-01T11:21:00Z,36.77,24.9,37.39,0.24
2026-06-01T11:21:30Z,43.87,26.3,23.95,0.38
2026-06-01T11:22:00Z,39.5,27.1,9.15,0.0
2026-06-01T11:22:30Z,47.53,35.8,35.18,0.79
2026-06-01T11:23:00Z,32.81,20.0,29.68,0.68
2026-06-01T11:23:30Z,48.93,20.0,23.25,0.0
2026-06-01T11:24:00Z,47.42,40.5,30.91,0.0
2026-06-01T11:24:30Z,48.67,48.3,21.47,0.0
2026-06-01T11:25:00Z,45.04,61.7,2.07,1.5
2026-06-01T11:25:30Z,49.18,20.0,25.27,0.94
2026-06-01T11:26:00Z,43.89,59.2,27.83,0.0
2026-06-01T11:26:30Z,35.59,53.9,12.32,0.0
2026-06-01T11:27:00Z,44.11,23.6,18.06,0.74
2026-06-01T11:27:30Z,42.8,25.6,14.49,0.0
2026-06-01T11:28:00Z,47.02,40.8,25.92,0.21
2026-06-01T11:28:30Z,47.52,20.0,20.66,0.0
2026-06-01T11:29:00Z,52.32,33.3,15.46,0.0
2026-06-01T11:29:30Z,47.47,49.9,39.23,1.23
2026-06-01T12:00:00Z,42.46,29.8,17.08,0.4
2026-06-01T12:00:30Z,43.42,43.9,17.14,0.0
2026-06-01T12:01:00Z,42.23,62.3,15.72,0.0
2026-06-01T12:01:30Z,43.04,58.7,18.25,0.0
2026-06-01T12:02:00Z,41.39,71.7,7.48,0.0
2026-06-01T12:02:30Z,41.38,26.7,14.45,0.35
2026-06-01T12:03:00Z,44.45,20.0,16.03,0.0
2026-06-01T12:03:30Z,39.2,45.1,22.07,1.5
2026-06-01T12:04:00Z,43.58,61.6,20.1,0.33
2026-06-01T12:04:30Z,34.78,20.0,18.52,1.5
2026-06-01T12:05:00Z,42.4,72.8,17.36,0.05
2026-06-01T12:05:30Z,42.85,25.3,15.72,0.0
2026-06-01T12:06:00Z,44.06,35.7,15.93,0.0
2026-06-01T12:06:30Z,32.32,84.2,17.79,1.01
2026-06-01T12:07:00Z,44.72,27.4,13.53,0.0
2026-06-01T12:07:30Z,34.55,55.1,24.02,1.39
2026-06-01T12:08:00Z,42.92,69.1,10.42,0.0
2026-06-01T12:08:30Z,42.92,63.4,18.27,0.0
2026-06-01T12:09:00Z,44.86,48.3,21.59,0.0
2026-06-01T12:09:30Z,41.66,38.9,32.67,0.0
2026-06-01T12:10:00Z,39.11,61.7,21.67,0.15
2026-06-01T12:10:30Z,36.25,24.7,21.52,0.0
2026-06-01T12:11:00Z,39.37,20.0,26.91,0.44
2026-06-01T12:11:30Z,41.38,53.0,6.65,0.22
2026-06-01T12:12:00Z,36.71,37.2,6.62,1.5
2026-06-01T12:12:30Z,44.75,20.0,11.26,1.5
2026-06-01T12:13:00Z,39.24,62.5,29.76,0.2
2026-06-01T12:13:30Z,49.57,27.4,14.8,0.0
2026-06-01T12:14:00Z,35.99,41.9,13.37,0.63
2026-06-01T12:14:30Z,42.72,44.9,30.41,0.0
2026-06-01T12:15:00Z,44.57,31.5,16.0,0.54
2026-06-01T12:15:30Z,41.46,53.1,25.57,0.0
2026-06-01T12:16:00Z,34.56,33.3,13.17,0.0
2026-06-01T12:16:30Z,49.54,43.1,24.42,0.0
2026-06-01T12:17:00Z,42.46,41.6,19.31,0.76
2026-06-01T12:17:30Z,44.52,64.4,18.04,1.12
2026-06-01T12:18:00Z,48.44,53.7,19.7,0.0
2026-06-01T12:18:30Z,44.11,57.0,13.84,0.84
2026-06-01T12:19:00Z,40.19,25.2,18.59,0.07
2026-06-01T12:19:30Z,42.21,34.9,18.29,0.0
2026-06-01T12:20:00Z,38.18,20.0,11.44,0.38
2026-06-01T12:20:30Z,36.47,38.1,22.24,1.5
2026-06-01T12:21:00Z,43.79,35.8,23.08,1.31
2026-06-01T12:21:30Z,38.08,66.8,13.24,0.46
2026-06-01T12:22:00Z,44.39,45.0,11.25,0.3
2026-06-01T12:22:30Z,39.62,20.0,17.53,1.5
2026-06-01T12:23:00Z,39.96,30.9,13.78,0.0
2026-06-01T12:23:30Z,41.67,20.1,10.72,0.0
2026-06-01T12:24:00Z,35.5,31.1,20.6,0.33
2026-06-01T12:24:30Z,29.52,27.6,11.46,0.0
2026-06-01T12:25:00Z,34.45,55.4,7.99,1.5
2026-06-01T12:25:30Z,46.46,57.5,17.34,1.5
2026-06-01T12:26:00Z,46.34,77.9,15.45,0.0
2026-06-01T12:26:30Z,38.28,44.1,31.0,0.54
2026-06-01T12:27:00Z,37.76,20.0,16.86,0.8
2026-06-01T12:27:30Z,35.87,39.1,17.28,0.91
2026-06-01T12:28:00Z,45.94,32.7,25.39,0.53
2026-06-01T12:28:30Z,43.99,20.0,11.73,0.0
2026-06-01T12:29:00Z,34.89,22.3,27.53,0.09
2026-06-01T12:29:30Z,39.31,54.0,13.49,0.0
2026-06-01T12:30:00Z,38.84,23.4,23.28,0.48
2026-06-01T12:30:30Z,40.97,33.2,18.43,0.0
2026-06-01T12:31:00Z,35.93,62.3,19.7,0.0
2026-06-01T12:31:30Z,37.36,23.6,27.19,0.07
2026-06-01T12:32:00Z,38.14,20.4,24.17,0.0
2026-06-01T12:32:30Z,46.28,27.3,23.83,0.51
2026-06-01T12:33:00Z,38.63,74.7,7.86,0.0
2026-06-01T12:33:30Z,40.19,50.4,26.86,0.0
2026-06-01T12:34:00Z,40.54,20.0,19.9,0.0
2026-06-01T12:34:30Z,38.91,34.8,20.48,0.0
2026-06-01T12:35:00Z,31.2,48.0,27.59,0.0
2026-06-01T12:35:30Z,37.18,82.2,22.01,0.0
2026-06-01T12:36:00Z,33.01,40.8,24.46,0.0
2026-06-01T12:36:30Z,40.22,35.2,32.22,0.0
2026-06-01T12:37:00Z,43.84,69.6,29.28,0.0
2026-06-01T12:37:30Z,40.12,48.2,13.01,0.37
2026-06-01T12:38:00Z,41.18,26.8,22.1,0.52
2026-06-01T12:38:30Z,39.31,46.8,10.68,0.0
2026-06-01T12:39:00Z,42.57,48.2,3.8,0.0
2026-06-01T12:39:30Z,43.85,20.0,32.68,0.0
2026-06-01T12:40:00Z,30.03,33.5,11.43,0.0
2026-06-01T12:40:30Z,44.03,23.6,19.9,0.0
2026-06-01T12:41:00Z,39.92,24.8,24.41,0.73
2026-06-01T12:41:30Z,39.02,66.9,18.51,0.0
2026-06-01T12:42:00Z,30.34,38.6,18.82,0.0
2026-06-01T12:42:30Z,30.36,58.5,22.51,1.5
2026-06-01T12:43:00Z,38.93,63.5,23.19,0.0
2026-06-01T12:43:30Z,36.35,20.0,33.86,0.0
2026-06-01T12:44:00Z,32.36,54.1,23.49,0.0
2026-06-01T12:44:30Z,38.9,36.7,31.06,0.0
2026-06-01T12:45:00Z,39.71,32.6,21.89,0.84
2026-06-01T12:45:30Z,35.14,20.0,13.1,0.0
2026-06-01T12:46:00Z,35.11,28.6,28.7,1.17
2026-06-01T12:46:30Z,35.33,43.0,14.61,0.0
2026-06-01T12:47:00Z,41.91,22.0,11.82,0.0
2026-06-01T12:47:30Z,35.47,49.2,17.17,0.0
2026-06-01T12:48:00Z,36.91,64.3,13.57,0.36
2026-06-01T12:48:30Z,41.44,57.0,20.17,0.73
2026-06-01T12:49:00Z,36.49,38.3,24.8,0.0
2026-06-01T12:49:30Z,41.96,20.0,28.14,0.33
2026-06-01T12:50:00Z,35.14,40.7,26.35,0.1
2026-06-01T12:50:30Z,30.0,50.9,36.02,0.47
2026-06-01T12:51:00Z,36.4,59.0,24.78,0.0
2026-06-01T12:51:30Z,36.19,63.6,29.43,0.0
2026-06-01T12:52:00Z,39.34,20.0,12.95,0.0
2026-06-01T12:52:30Z,32.69,21.7,17.5,0.0
2026-06-01T12:53:00Z,39.78,49.6,5.88,0.0
2026-06-01T12:53:30Z,40.25,20.0,17.74,0.54
2026-06-01T12:54:00Z,39.98,70.4,23.02,0.0
2026-06-01T12:54:30Z,40.18,32.0,15.4,0.74
2026-06-01T12:55:00Z,40.85,41.5,25.77,0.0
2026-06-01T12:55:30Z,33.12,20.0,26.28,0.0
2026-06-01T12:56:00Z,36.61,46.3,20.01,0.0
2026-06-01T12:56:30Z,37.32,45.8,28.9,0.0
2026-06-01T12:57:00Z,38.91,20.0,11.16,0.21
2026-06-01T12:57:30Z,42.07,32.6,14.26,0.1
2026-06-01T12:58:00Z,35.9,30.0,23.11,0.0
2026-06-01T12:58:30Z,30.29,59.2,24.53,0.0
2026-06-01T12:59:00Z,39.79,50.2,31.46,0.0
2026-06-01T12:59:30Z,41.53,39.7,13.35,0.52
2026-06-01T13:00:00Z,31.67,67.0,18.52,0.0
2026-06-01T13:00:30Z,37.9,20.0,17.02,0.64
2026-06-01T13:01:00Z,35.66,35.4,9.21,0.0
2026-06-01T13:01:30Z,38.09,53.6,27.32,0.91
2026-06-01T13:02:00Z,40.38,60.8,24.33,0.91
2026-06-01T13:02:30Z,39.55,39.9,24.91,0.0
2026-06-01T13:03:00Z,40.5,20.0,18.02,0.0
2026-06-01T13:03:30Z,28.22,20.0,31.71,1.0
2026-06-01T13:04:00Z,35.18,57.3,8.7,0.48
2026-06-01T13:04:30Z,29.73,23.9,24.2,0.11
2026-06-01T13:05:00Z,33.2,33.9,25.51,0.12
2026-06-01T13:05:30Z,33.74,20.0,9.78,0.0
2026-06-01T13:06:00Z,38.08,40.3,20.2,1.5
2026-06-01T13:06:30Z,38.66,78.2,19.61,0.0
2026-06-01T13:07:00Z,30.71,20.0,16.85,0.5
2026-06-01T13:07:30Z,37.54,43.5,17.42,0.0
2026-06-01T13:08:00Z,38.88,25.4,11.13,0.67
2026-06-01T13:08:30Z,40.03,36.5,10.67,0.8
2026-06-01T13:09:00Z,38.46,20.0,25.68,0.0
2026-06-01T13:09:30Z,35.39,82.1,17.06,1.5
2026-06-01T13:10:00Z,44.43,22.1,19.34,0.0
2026-06-01T13:10:30Z,43.83,20.0,28.35,0.0
2026-06-01T13:11:00Z,34.92,20.0,15.7,0.0
2026-06-01T13:11:30Z,43.34,47.0,20.22,0.0
2026-06-01T13:12:00Z,37.77,20.0,20.57,0.0
2026-06-01T13:12:30Z,34.81,20.0,8.83,0.23
2026-06-01T13:13:00Z,46.14,20.0,29.47,0.0
2026-06-01T13:13:30Z,35.01,57.9,29.08,0.0
2026-06-01T13:14:00Z,33.03,49.1,25.21,0.0
2026-06-01T13:14:30Z,42.91,20.0,2.43,1.24
2026-06-01T13:15:00Z,35.46,56.0,8.73,1.4
2026-06-01T13:15:30Z,35.26,45.5,17.84,1.28
2026-06-01T13:16:00Z,39.24,20.0,22.61,0.06
2026-06-01T13:16:30Z,31.1,50.1,16.85,0.0
2026-06-01T13:17:00Z,32.0,20.0,14.16,0.0
2026-06-01T13:17:30Z,33.61,20.0,23.49,1.5
2026-06-01T13:18:00Z,41.26,55.8,9.84,1.21
2026-06-01T13:18:30Z,42.1,49.7,14.83,0.01
2026-06-01T13:19:00Z,31.04,25.8,16.99,0.17
2026-06-01T13:19:30Z,28.5,23.0,21.67,1.31
2026-06-01T13:20:00Z,46.13,27.6,6.02,0.96
2026-06-01T13:20:30Z,43.68,52.0,14.68,1.06
2026-06-01T13:21:00Z,29.72,38.2,18.13,1.5
2026-06-01T13:21:30Z,26.72,40.7,5.19,1.08
2026-06-01T13:22:00Z,34.11,20.0,15.44,1.5
2026-06-01T13:22:30Z,32.62,25.2,29.05,0.0
2026-06-01T13:23:00Z,40.33,98.6,2.71,0.0
2026-06-01T13:23:30Z,41.26,45.7,19.03,0.0
2026-06-01T13:24:00Z,29.57,62.0,18.84,0.03
2026-06-01T13:24:30Z,36.76,20.0,17.89,0.0
2026-06-01T13:25:00Z,41.87,49.7,24.76,0.91
2026-06-01T13:25:30Z,43.83,49.3,16.26,0.0
2026-06-01T13:26:00Z,39.37,51.9,6.54,0.0
2026-06-01T13:26:30Z,32.11,20.0,15.45,0.0
2026-06-01T13:27:00Z,29.43,68.7,6.11,1.5
2026-06-01T13:27:30Z,38.26,50.9,11.85,1.5
2026-06-01T13:28:00Z,31.05,23.2,28.65,0.04
2026-06-01T13:28:30Z,33.81,48.1,10.42,0.0
2026-06-01T13:29:00Z,41.12,58.5,20.35,0.0
2026-06-01T13:29:30Z,33.74,28.2,9.95,0.64
2026-06-01T13:30:00Z,34.76,67.5,25.6,0.0
2026-06-01T13:30:30Z,38.29,30.0,23.51,0.0
2026-06-01T13:31:00Z,32.48,20.0,21.69,1.33
2026-06-01T13:31:30Z,36.86,20.0,16.11,0.63
2026-06-01T13:32:00Z,34.15,23.9,23.02,0.0
2026-06-01T13:32:30Z,33.36,25.0,16.36,0.0
2026-06-01T13:33:00Z,40.0,32.4,22.08,0.0
2026-06-01T13:33:30Z,38.09,20.0,5.19,0.0
2026-06-01T13:34:00Z,38.73,46.6,12.34,1.5
2026-06-01T13:34:30Z,38.96,31.7,4.53,0.2
2026-06-01T13:35:00Z,36.9,44.5,23.07,0.0
2026-06-01T13:35:30Z,32.79,22.8,25.3,0.52
2026-06-01T13:36:00Z,39.44,25.4,16.46,1.5
2026-06-01T13:36:30Z,37.25,20.0,20.83,0.0
2026-06-01T13:37:00Z,35.55,20.0,8.44,0.76
2026-06-01T13:37:30Z,34.82,57.2,4.43,1.5
2026-06-01T13:38:00Z,33.32,55.2,27.88,0.49
2026-06-01T13:38:30Z,36.07,67.2,38.5,1.23
2026-06-01T13:39:00Z,33.29,48.8,9.56,0.0
2026-06-01T13:39:30Z,38.26,20.0,20.81,0.03
2026-06-01T13:40:00Z,32.6,20.0,19.52,0.78
2026-06-01T13:40:30Z,35.98,21.5,21.07,0.74
2026-06-01T13:41:00Z,31.83,35.6,26.45,0.0
2026-06-01T13:41:30Z,34.83,37.6,14.61,1.23
2026-06-01T13:42:00Z,30.37,22.7,27.17,0.62
2026-06-01T13:42:30Z,30.78,20.0,6.37,0.0
2026-06-01T13:43:00Z,27.39,51.2,23.54,0.0
2026-06-01T13:43:30Z,30.6,20.0,16.68,1.5
2026-06-01T13:44:00Z,39.01,20.0,13.41,0.0
2026-06-01T13:44:30Z,33.86,27.1,14.36,0.0
2026-06-01T13:45:00Z,30.92,62.3,16.65,1.5
2026-06-01T13:45:30Z,41.07,42.0,29.14,1.39
2026-06-01T13:46:00Z,28.51,44.3,28.0,0.57
2026-06-01T13:46:30Z,35.82,66.7,18.17,0.93
2026-06-01T13:47:00Z,38.41,53.3,9.89,0.0
2026-06-01T13:47:30Z,32.65,23.0,34.31,0.0
2026-06-01T13:48:00Z,33.39,27.1,21.05,0.16
2026-06-01T13:48:30Z,31.05,42.2,19.55,0.0
2026-06-01T13:49:00Z,38.86,28.7,28.98,0.44
2026-06-01T13:49:30Z,39.74,20.0,28.57,0.0
2026-06-01T13:50:00Z,37.6,20.0,14.47,0.33
2026-06-01T13:50:30Z,35.12,20.0,30.01,0.0
2026-06-01T13:51:00Z,34.01,27.5,23.08,0.93
2026-06-01T13:51:30Z,33.7,26.3,18.39,0.0
2026-06-01T13:52:00Z,32.59,39.9,10.33,1.23
2026-06-01T13:52:30Z,32.99,20.0,12.13,0.43
2026-06-01T13:53:00Z,31.54,46.3,20.3,0.26
2026-06-01T13:53:30Z,39.99,42.8,11.04,0.02
2026-06-01T13:54:00Z,40.64,36.4,24.86,0.16
2026-06-01T13:54:30Z,33.2,60.8,16.55,0.11
2026-06-01T13:55:00Z,35.84,78.2,19.82,0.0
2026-06-01T13:55:30Z,29.82,62.3,18.35,0.0
2026-06-01T13:56:00Z,35.95,39.3,8.77,0.0
2026-06-01T13:56:30Z,33.45,72.5,17.16,0.0
2026-06-01T13:57:00Z,34.31,23.1,17.36,0.37
2026-06-01T13:57:30Z,39.44,56.0,11.04,1.19
2026-06-01T13:58:00Z,34.14,20.0,32.87,0.0
2026-06-01T13:58:30Z,31.2,20.0,9.25,0.05
2026-06-01T13:59:00Z,34.59,61.4,25.88,1.5
2026-06-01T13:59:30Z,35.35,58.1,15.26,0.3
2026-06-01T14:00:00Z,35.41,49.0,25.1,0.26
2026-06-01T14:00:30Z,33.16,27.7,28.89,0.19
2026-06-01T14:01:00Z,39.06,20.0,19.99,0.0
2026-06-01T14:01:30Z,30.33,52.8,17.24,0.0
2026-06-01T14:02:00Z,39.16,48.1,19.48,0.0
2026-06-01T14:02:30Z,34.1,24.9,12.57,0.0
2026-06-01T14:03:00Z,34.02,33.9,30.11,0.0
2026-06-01T14:03:30Z,40.33,43.6,10.71,0.0
2026-06-01T14:04:00Z,39.86,37.3,11.27,0.23
2026-06-01T14:04:30Z,41.3,55.5,28.61,0.0
2026-06-01T14:05:00Z,31.34,50.0,24.2,0.0
2026-06-01T14:05:30Z,28.19,47.2,9.13,0.21
2026-06-01T14:06:00Z,33.88,21.2,11.12,0.0
2026-06-01T14:06:30Z,31.36,40.5,35.28,1.5
2026-06-01T14:07:00Z,30.94,35.1,16.0,0.85
2026-06-01T14:07:30Z,33.93,42.1,26.19,1.5
2026-06-01T14:08:00Z,33.17,28.9,18.67,0.0
2026-06-01T14:08:30Z,28.86,20.0,23.78,0.0
2026-06-01T14:09:00Z,34.92,20.0,24.93,0.0
2026-06-01T14:09:30Z,30.95,50.5,24.17,0.84
2026-06-01T14:10:00Z,34.33,45.7,18.66,0.0
2026-06-01T14:10:30Z,42.75,46.6,8.15,0.0
2026-06-01T14:11:00Z,41.43,46.1,19.97,0.0
2026-06-01T14:11:30Z,36.94,20.5,14.78,0.0
2026-06-01T14:12:00Z,32.15,20.0,21.51,0.27
2026-06-01T14:12:30Z,33.6,43.6,14.45,1.41
2026-06-01T14:13:00Z,38.95,77.0,18.16,0.09
2026-06-01T14:13:30Z,42.44,44.3,6.75,0.0
2026-06-01T14:14:00Z,36.21,66.0,16.91,1.5
2026-06-01T14:14:30Z,39.1,54.8,32.51,0.13
2026-06-01T14:15:00Z,35.2,20.0,17.41,0.66
2026-06-01T14:15:30Z,31.85,45.2,32.45,0.45
2026-06-01T14:16:00Z,31.99,31.7,9.88,0.0
2026-06-01T14:16:30Z,37.36,47.7,15.31,0.37
2026-06-01T14:17:00Z,32.65,22.8,18.72,0.0
2026-06-01T14:17:30Z,37.61,20.0,26.44,0.04
2026-06-01T14:18:00Z,35.42,39.3,10.3,0.0
2026-06-01T14:18:30Z,36.17,41.3,26.1,0.83
2026-06-01T14:19:00Z,43.41,44.5,17.96,0.42
2026-06-01T14:19:30Z,29.75,22.9,17.75,0.29
2026-06-01T14:20:00Z,35.43,21.3,18.92,0.0
2026-06-01T14:20:30Z,31.53,30.9,20.91,0.0
2026-06-01T14:21:00Z,28.27,65.1,21.27,0.0
2026-06-01T14:21:30Z,30.83,44.2,11.2,1.37
2026-06-01T14:22:00Z,38.79,20.0,17.14,0.04
2026-06-01T14:22:30Z,37.35,42.6,5.73,0.28
2026-06-01T14:23:00Z,39.59,20.0,7.79,0.0
2026-06-01T14:23:30Z,29.57,20.2,31.47,0.4
2026-06-01T14:24:00Z,33.05,20.0,29.59,1.5
2026-06-01T14:24:30Z,37.09,51.8,15.03,0.0
2026-06-01T14:25:00Z,32.82,74.4,8.92,0.0
2026-06-01T14:25:30Z,32.49,20.0,20.37,0.0
2026-06-01T14:26:00Z,32.01,44.4,16.59,0.2
2026-06-01T14:26:30Z,28.94,20.0,31.6,0.68
2026-06-01T14:27:00Z,36.01,68.2,19.5,0.03
2026-06-01T14:27:30Z,38.21,42.4,24.62,0.0
2026-06-01T14:28:00Z,34.06,20.0,15.62,0.19
2026-06-01T14:28:30Z,32.78,52.9,30.75,1.22
2026-06-01T14:29:00Z,30.94,27.5,24.95,0.0
2026-06-01T14:29:30Z,38.24,70.1,14.41,0.1
2026-06-01T14:30:00Z,30.27,51.2,13.22,0.35
2026-06-01T14:30:30Z,30.82,45.5,19.64,0.02
2026-06-01T14:31:00Z,35.62,37.4,14.89,0.59
2026-06-01T14:31:30Z,33.51,20.0,23.9,0.2
2026-06-01T14:32:00Z,41.36,20.0,15.39,0.03
2026-06-01T14:32:30Z,30.51,23.3,19.58,0.37
2026-06-01T14:33:00Z,36.03,46.3,11.49,1.5
2026-06-01T14:33:30Z,27.1,45.1,21.7,0.0
2026-06-01T14:34:00Z,46.97,43.7,23.08,0.0
2026-06-01T14:34:30Z,31.62,20.0,18.01,0.0
2026-06-01T14:35:00Z,37.13,20.0,27.28,0.0
2026-06-01T14:35:30Z,31.53,24.9,21.97,0.0
2026-06-01T14:36:00Z,36.93,31.6,24.02,1.5
2026-06-01T14:36:30Z,42.88,39.1,11.24,0.0
2026-06-01T14:37:00Z,41.14,25.4,15.13,0.18
2026-06-01T14:37:30Z,31.4,53.4,13.47,0.0
2026-06-01T14:38:00Z,27.41,55.8,21.02,0.0
2026-06-01T14:38:30Z,35.44,31.2,13.38,0.0
2026-06-01T14:39:00Z,32.53,53.9,17.09,0.94
2026-06-01T14:39:30Z,35.3,55.4,7.75,0.93
2026-06-01T14:40:00Z,34.76,48.6,4.23,0.02
2026-06-01T14:40:30Z,38.4,78.0,24.61,0.0
2026-06-01T14:41:00Z,33.22,44.1,25.23,0.0
2026-06-01T14:41:30Z,34.03,49.6,10.7,0.0
2026-06-01T14:42:00Z,31.97,41.0,30.85,0.0
2026-06-01T14:42:30Z,32.26,48.0,14.41,0.0
2026-06-01T14:43:00Z,32.32,36.6,18.72,0.0
2026-06-01T14:43:30Z,38.33,26.2,24.59,1.5
2026-06-01T14:44:00Z,31.01,20.0,38.29,0.0
2026-06-01T14:44:30Z,38.18,20.0,10.82,0.0
2026-06-01T14:45:00Z,31.79,41.3,17.54,0.0
2026-06-01T14:45:30Z,23.95,20.0,2.0,0.29
2026-06-01T14:46:00Z,40.08,38.2,15.98,0.0
2026-06-01T14:46:30Z,33.05,55.3,11.36,0.2
2026-06-01T14:47:00Z,32.14,53.4,19.95,0.0
2026-06-01T14:47:30Z,37.32,52.4,13.0,0.0
2026-06-01T14:48:00Z,24.39,35.6,16.84,0.44
2026-06-01T14:48:30Z,32.12,38.7,21.44,0.74
2026-06-01T14:49:00Z,30.97,26.0,15.13,0.0
2026-06-01T14:49:30Z,33.99,82.6,26.73,0.0
2026-06-01T14:50:00Z,29.57,20.0,15.77,0.0
2026-06-01T14:50:30Z,34.52,61.9,21.23,0.0
2026-06-01T14:51:00Z,37.76,44.9,21.13,0.0
2026-06-01T14:51:30Z,35.24,20.0,12.52,0.2
2026-06-01T14:52:00Z,30.92,20.0,10.85,0.0
2026-06-01T14:52:30Z,21.79,49.8,11.79,0.0
2026-06-01T14:53:00Z,31.85,45.6,33.99,0.26
2026-06-01T14:53:30Z,33.43,32.3,26.74,0.0
2026-06-01T14:54:00Z,31.56,78.0,16.61,1.1
2026-06-01T14:54:30Z,31.05,20.0,14.07,0.0
2026-06-01T14:55:00Z,34.21,20.0,21.81,0.0
2026-06-01T14:55:30Z,29.93,95.9,23.39,0.73
2026-06-01T14:56:00Z,32.49,60.1,19.67,1.09
2026-06-01T14:56:30Z,31.11,43.2,28.61,0.0
2026-06-01T14:57:00Z,33.65,58.5,8.03,0.89
2026-06-01T14:57:30Z,27.05,33.7,21.39,0.0
2026-06-01T14:58:00Z,37.37,22.1,13.38,0.0
2026-06-01T14:58:30Z,26.23,32.4,19.76,1.01
2026-06-01T14:59:00Z,30.11,25.4,8.79,0.0
2026-06-01T14:59:30Z,36.07,64.8,17.77,0.53
2026-06-01T15:00:00Z,27.94,25.7,2.78,0.0
2026-06-01T15:00:30Z,32.56,45.0,16.41,0.0
2026-06-01T15:01:00Z,32.67,23.4,12.68,0.0
2026-06-01T15:01:30Z,30.23,20.0,27.84,1.5
2026-06-01T15:02:00Z,24.46,25.4,25.64,1.32
2026-06-01T15:02:30Z,25.26,77.7,11.81,0.26
2026-06-01T15:03:00Z,33.29,23.7,28.93,0.0
2026-06-01T15:03:30Z,29.56,70.1,27.22,0.66
2026-06-01T15:04:00Z,34.55,35.7,24.9,0.0
2026-06-01T15:04:30Z,39.61,20.0,10.86,1.5
2026-06-01T15:05:00Z,28.12,47.5,20.92,0.0
2026-06-01T15:05:30Z,33.89,28.1,23.27,0.0
2026-06-01T15:06:00Z,32.53,38.9,24.72,0.0
2026-06-01T15:06:30Z,31.3,23.5,5.96,0.0
2026-06-01T15:07:00Z,33.5,20.0,21.12,0.0
2026-06-01T15:07:30Z,30.36,27.9,26.07,0.0
2026-06-01T15:08:00Z,37.96,50.2,26.69,0.0
2026-06-01T15:08:30Z,30.21,38.2,22.62,0.64
2026-06-01T15:09:00Z,33.21,31.1,26.18,1.25
2026-06-01T15:09:30Z,29.77,45.8,29.86,0.49
2026-06-01T15:10:00Z,38.93,29.9,37.52,0.0
2026-06-01T15:10:30Z,35.03,20.0,32.85,0.25
2026-06-01T15:11:00Z,30.3,45.0,22.31,0.0
2026-06-01T15:11:30Z,31.68,43.6,15.43,0.0
2026-06-01T15:12:00Z,31.57,33.5,24.36,0.0
2026-06-01T15:12:30Z,31.55,38.1,23.52,0.0
2026-06-01T15:13:00Z,26.87,20.4,23.43,1.5
2026-06-01T15:13:30Z,37.74,29.5,20.69,0.0
2026-06-01T15:14:00Z,34.63,60.6,11.26,0.0
2026-06-01T15:14:30Z,31.37,40.7,20.13,1.3
2026-06-01T15:15:00Z,25.03,47.2,25.05,0.0
2026-06-01T15:15:30Z,29.34,47.2,20.36,0.0
2026-06-01T15:16:00Z,34.95,59.2,17.69,0.0
2026-06-01T15:16:30Z,32.61,78.9,19.32,0.3
2026-06-01T15:17:00Z,30.49,54.6,16.95,0.0
2026-06-01T15:17:30Z,28.86,55.0,13.29,0.0
2026-06-01T15:18:00Z,36.72,20.0,23.36,0.0
2026-06-01T15:18:30Z,29.64,39.7,17.2,0.0
2026-06-01T15:19:00Z,33.69,60.8,16.7,0.0
2026-06-01T15:19:30Z,30.56,20.0,8.25,0.0
2026-06-01T15:20:00Z,27.76,25.1,18.89,0.0
2026-06-01T15:20:30Z,29.32,22.3,16.53,0.21
2026-06-01T15:21:00Z,31.91,63.8,13.93,0.04
2026-06-01T15:21:30Z,33.8,35.9,27.69,0.0
2026-06-01T15:22:00Z,37.35,26.0,9.12,0.0
2026-06-01T15:22:30Z,38.26,60.8,23.24,0.0
2026-06-01T15:23:00Z,30.56,28.8,26.74,0.71
2026-06-01T15:23:30Z,36.05,20.0,22.18,0.56
2026-06-01T15:24:00Z,31.17,38.1,20.21,0.85
2026-06-01T15:24:30Z,33.64,36.5,15.93,1.02
2026-06-01T15:25:00Z,38.15,38.9,14.65,0.82
2026-06-01T15:25:30Z,29.98,22.1,16.32,0.72
2026-06-01T15:26:00Z,31.97,27.3,24.68,0.83
2026-06-01T15:26:30Z,28.06,34.9,19.98,0.0
2026-06-01T15:27:00Z,32.0,41.5,17.05,0.0
2026-06-01T15:27:30Z,30.93,61.4,11.97,0.0
2026-06-01T15:28:00Z,33.91,20.0,16.56,0.31
