timestamp,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,cart_upstream_error_rate,product_upstream_error_rate,active_connections
2026-06-01T09:23:00Z,93.83,10.0,0.83,0.15,0.23,454
2026-06-01T09:23:30Z,84.03,10.9,0.0,0.63,0.02,450
2026-06-01T09:24:00Z,81.61,21.6,1.26,0.77,0.19,402
2026-06-01T09:24:30Z,98.64,13.5,0.0,0.01,0.01,459
2026-06-01T09:25:00Z,86.36,10.0,0.59,0.38,0.2,452
2026-06-01T09:25:30Z,101.78,19.4,1.41,0.66,0.28,451
2026-06-01T09:26:00Z,86.05,12.6,0.53,0.58,0.1,436
2026-06-01T09:26:30Z,94.77,50.5,0.2,0.62,0.18,410
2026-06-01T09:27:00Z,90.51,30.5,0.0,0.32,0.26,448
2026-06-01T09:27:30Z,90.97,25.1,0.83,0.32,0.21,422
2026-06-01T09:28:00Z,94.12,10.0,0.0,0.66,0.23,449
2026-06-01T09:28:30Z,93.18,36.8,0.0,0.01,0.08,420
2026-06-01T09:29:00Z,110.86,37.5,0.0,0.7,0.15,451
2026-06-01T09:29:30Z,101.43,36.8,0.8,0.78,0.13,429
2026-06-01T09:30:00Z,95.48,24.5,0.0,0.63,0.21,447
2026-06-01T09:30:30Z,91.03,16.9,0.0,0.58,0.04,446
2026-06-01T09:31:00Z,94.46,17.5,0.0,0.52,0.3,404
2026-06-01T09:31:30Z,85.18,15.6,0.81,0.52,0.14,445
2026-06-01T09:32:00Z,89.67,14.6,0.03,0.5,0.15,444
2026-06-01T09:32:30Z,96.8,10.0,0.09,0.09,0.21,446
2026-06-01T09:33:00Z,103.95,23.6,0.41,0.01,0.27,427
2026-06-01T09:33:30Z,92.05,12.5,1.5,0.14,0.27,423
2026-06-01T09:34:00Z,83.96,26.6,0.0,0.42,0.1,427
2026-06-01T09:34:30Z,91.81,35.7,0.0,0.55,0.24,445
2026-06-01T09:35:00Z,99.58,29.1,1.07,0.74,0.11,426
2026-06-01T09:35:30Z,103.6,31.6,1.36,0.14,0.07,445
2026-06-01T09:36:00Z,85.57,39.1,0.45,0.48,0.06,440
2026-06-01T09:36:30Z,95.15,21.4,0.0,0.3,0.03,450
2026-06-01T09:37:00Z,101.66,42.9,0.56,0.2,0.19,446
2026-06-01T09:37:30Z,98.3,14.2,0.0,0.67,0.29,415
2026-06-01T09:38:00Z,95.88,10.0,0.25,0.48,0.17,455
2026-06-01T09:38:30Z,87.95,10.0,0.0,0.53,0.15,420
2026-06-01T09:39:00Z,87.44,22.2,0.12,0.5,0.22,448
2026-06-01T09:39:30Z,94.28,21.7,0.4,0.42,0.05,449
2026-06-01T09:40:00Z,95.51,19.4,1.08,0.62,0.02,426
2026-06-01T09:40:30Z,87.9,37.1,1.5,0.1,0.06,421
2026-06-01T09:41:00Z,94.7,10.0,0.0,0.38,0.25,439
2026-06-01T09:41:30Z,89.06,21.6,0.14,0.52,0.07,435
2026-06-01T09:42:00Z,83.0,29.3,0.0,0.2,0.24,432
2026-06-01T09:42:30Z,88.3,18.1,0.0,0.33,0.1,442
2026-06-01T09:43:00Z,82.99,17.7,1.02,0.49,0.3,440
2026-06-01T09:43:30Z,110.34,34.5,1.5,0.18,0.24,450
2026-06-01T09:44:00Z,99.67,10.6,0.0,0.77,0.07,441
2026-06-01T09:44:30Z,93.42,10.0,0.79,0.78,0.2,439
2026-06-01T09:45:00Z,79.13,28.3,0.0,0.76,0.24,447
2026-06-01T09:45:30Z,99.3,41.0,1.5,0.34,0.08,415
2026-06-01T09:46:00Z,91.44,23.2,0.68,0.17,0.24,456
2026-06-01T09:46:30Z,99.38,11.3,0.0,0.45,0.01,402
2026-06-01T09:47:00Z,100.39,16.2,0.0,0.21,0.25,431
2026-06-01T09:47:30Z,83.49,28.9,0.0,0.78,0.15,445
2026-06-01T09:48:00Z,85.89,31.1,0.3,0.21,0.04,462
2026-06-01T09:48:30Z,90.98,26.7,0.24,0.76,0.24,444
2026-06-01T09:49:00Z,97.84,14.2,0.58,0.72,0.08,461
2026-06-01T09:49:30Z,104.61,35.3,0.0,0.3,0.2,435
2026-06-01T09:50:00Z,102.57,22.6,0.0,0.54,0.16,477
2026-06-01T09:50:30Z,90.86,10.0,0.31,0.79,0.0,433
2026-06-01T09:51:00Z,96.53,32.7,0.44,0.07,0.29,434
2026-06-01T09:51:30Z,104.84,10.0,1.09,0.55,0.17,447
2026-06-01T09:52:00Z,85.69,10.0,1.5,0.42,0.22,435
2026-06-01T09:52:30Z,87.57,28.3,0.0,0.64,0.09,446
2026-06-01T09:53:00Z,99.69,22.5,0.06,0.06,0.28,448
2026-06-01T09:53:30Z,89.77,23.4,0.72,0.77,0.27,470
2026-06-01T09:54:00Z,94.96,10.0,0.0,0.59,0.26,438
2026-06-01T09:54:30Z,87.14,10.0,0.0,0.27,0.05,454
2026-06-01T09:55:00Z,93.56,27.7,1.5,0.64,0.17,428
2026-06-01T09:55:30Z,92.48,33.4,0.0,0.76,0.17,442
2026-06-01T09:56:00Z,100.48,22.4,0.18,0.41,0.25,449
2026-06-01T09:56:30Z,89.98,10.0,0.0,0.7,0.12,447
2026-06-01T09:57:00Z,86.25,25.8,0.0,0.46,0.1,442
2026-06-01T09:57:30Z,100.02,16.0,0.35,0.46,0.27,441
2026-06-01T09:58:00Z,88.5,20.3,0.29,0.13,0.07,428
2026-06-01T09:58:30Z,92.02,23.5,0.0,0.59,0.0,432
2026-06-01T09:59:00Z,99.19,10.0,1.12,0.67,0.0,456
2026-06-01T09:59:30Z,89.21,15.0,0.0,0.59,0.08,437
2026-06-01T10:00:00Z,99.98,15.9,0.0,0.37,0.14,423
2026-06-01T10:00:30Z,89.54,22.0,0.0,0.75,0.15,428
2026-06-01T10:01:00Z,101.07,10.5,0.49,0.45,0.21,420
2026-06-01T10:01:30Z,92.94,10.0,0.0,0.1,0.02,446
2026-06-01T10:02:00Z,101.97,10.0,0.0,0.32,0.13,412
2026-06-01T10:02:30Z,91.12,44.1,0.0,0.25,0.29,453
2026-06-01T10:03:00Z,95.3,37.7,0.0,0.72,0.0,438
2026-06-01T10:03:30Z,90.9,44.9,0.51,0.32,0.03,417
2026-06-01T10:04:00Z,95.97,14.4,0.0,0.45,0.23,455
2026-06-01T10:04:30Z,97.24,28.8,0.15,0.4,0.13,428
2026-06-01T10:05:00Z,108.3,20.3,0.0,0.57,0.02,422
2026-06-01T10:05:30Z,94.18,10.0,0.59,0.4,0.19,424
2026-06-01T10:06:00Z,92.76,13.7,1.43,0.08,0.04,447
2026-06-01T10:06:30Z,89.18,10.0,0.0,0.72,0.03,437
2026-06-01T10:07:00Z,80.16,10.0,0.61,0.0,0.17,412
2026-06-01T10:07:30Z,90.7,13.7,0.51,0.51,0.16,454
2026-06-01T10:08:00Z,90.01,10.9,0.0,0.44,0.08,447
2026-06-01T10:08:30Z,92.26,10.0,0.04,0.46,0.27,440
2026-06-01T10:09:00Z,107.38,10.0,0.0,0.71,0.25,433
2026-06-01T10:09:30Z,99.04,17.1,0.08,0.14,0.16,439
2026-06-01T10:10:00Z,101.53,14.5,1.5,0.77,0.21,421
2026-06-01T10:10:30Z,94.77,35.7,0.07,0.76,0.07,419
2026-06-01T10:11:00Z,94.04,15.1,0.21,0.04,0.23,424
2026-06-01T10:11:30Z,88.33,36.9,1.5,0.79,0.17,448
2026-06-01T10:12:00Z,98.15,10.0,0.8,0.61,0.11,426
2026-06-01T10:12:30Z,103.74,41.0,0.0,0.79,0.11,428
2026-06-01T10:13:00Z,85.48,51.2,0.0,0.45,0.13,432
2026-06-01T10:13:30Z,89.59,12.8,0.0,0.62,0.07,438
2026-06-01T10:14:00Z,114.98,17.7,0.0,0.24,0.25,428
2026-06-01T10:14:30Z,103.98,26.3,0.51,0.58,0.19,453
2026-06-01T10:15:00Z,93.76,26.6,1.01,0.74,0.07,465
2026-06-01T10:15:30Z,85.37,14.2,0.0,0.77,0.07,443
2026-06-01T10:16:00Z,105.2,10.0,0.0,0.34,0.09,454
2026-06-01T10:16:30Z,97.72,35.1,0.0,0.47,0.02,441
2026-06-01T10:17:00Z,103.67,17.2,1.5,0.0,0.25,428
2026-06-01T10:17:30Z,120.01,10.0,0.28,0.56,0.0,461
2026-06-01T10:18:00Z,102.98,42.6,0.0,0.46,0.21,429
2026-06-01T10:18:30Z,91.91,20.2,1.1,0.74,0.01,428
2026-06-01T10:19:00Z,88.13,29.8,0.0,0.75,0.09,456
2026-06-01T10:19:30Z,99.14,10.0,0.0,0.34,0.12,437
2026-06-01T10:20:00Z,86.45,10.0,0.0,0.35,0.1,423
2026-06-01T10:20:30Z,99.59,46.0,1.0,0.62,0.11,451
2026-06-01T10:21:00Z,112.56,33.7,1.09,0.63,0.26,418
2026-06-01T10:21:30Z,97.38,20.8,1.35,0.12,0.27,429
2026-06-01T10:22:00Z,111.35,33.3,0.0,0.59,0.28,463
2026-06-01T10:22:30Z,103.42,26.8,0.0,0.44,0.17,435
2026-06-01T10:23:00Z,106.47,26.0,0.0,0.36,0.13,447
2026-06-01T10:23:30Z,86.77,13.8,0.76,0.09,0.23,443
2026-06-01T10:24:00Z,93.06,33.2,1.09,0.14,0.21,426
2026-06-01T10:24:30Z,100.75,12.6,0.0,0.6,0.09,430
2026-06-01T10:25:00Z,90.15,21.5,0.74,0.79,0.05,411
2026-06-01T10:25:30Z,91.35,36.6,0.24,0.61,0.13,437
2026-06-01T10:26:00Z,76.91,11.7,1.4,0.26,0.09,426
2026-06-01T10:26:30Z,99.86,10.0,0.0,0.14,0.2,464
2026-06-01T10:27:00Z,98.42,40.0,0.0,0.22,0.25,411
2026-06-01T10:27:30Z,89.98,26.5,1.5,0.56,0.01,429
2026-06-01T10:28:00Z,104.8,16.1,0.0,0.17,0.13,444
2026-06-01T10:28:30Z,100.76,10.0,0.13,0.08,0.17,436
2026-06-01T10:29:00Z,96.98,50.0,0.0,0.16,0.23,422
2026-06-01T10:29:30Z,83.17,10.8,0.0,0.03,0.22,445
2026-06-01T10:30:00Z,99.04,10.0,0.47,0.29,0.29,457
2026-06-01T10:30:30Z,88.42,28.4,1.5,0.47,0.26,449
2026-06-01T10:31:00Z,96.85,10.0,0.0,0.19,0.22,440
2026-06-01T10:31:30Z,95.59,10.0,1.02,0.13,0.25,461
2026-06-01T10:32:00Z,95.6,25.2,0.55,0.2,0.07,467
2026-06-01T10:32:30Z,102.58,42.1,0.0,0.3,0.23,428
2026-06-01T10:33:00Z,100.49,10.0,0.0,0.33,0.26,418
2026-06-01T10:33:30Z,89.72,20.5,0.87,0.12,0.23,408
2026-06-01T10:34:00Z,91.4,22.4,0.0,0.71,0.23,450
2026-06-01T10:34:30Z,94.89,18.1,0.0,0.31,0.18,446
2026-06-01T10:35:00Z,86.82,12.7,0.0,0.15,0.12,428
2026-06-01T10:35:30Z,100.21,10.0,0.67,0.6,0.15,462
2026-06-01T10:36:00Z,90.95,30.5,0.6,0.67,0.11,457
2026-06-01T10:36:30Z,90.7,38.3,0.0,0.0,0.07,443
2026-06-01T10:37:00Z,97.09,15.7,0.14,0.62,0.29,455
2026-06-01T10:37:30Z,101.33,14.8,0.0,0.45,0.28,457
2026-06-01T10:38:00Z,106.13,34.4,0.24,0.39,0.06,440
2026-06-01T10:38:30Z,103.73,11.7,0.0,0.55,0.29,434
2026-06-01T10:39:00Z,84.72,33.9,0.0,0.51,0.16,464
2026-06-01T10:39:30Z,97.58,24.1,0.49,0.29,0.06,461
2026-06-01T10:40:00Z,91.58,37.2,0.0,0.51,0.28,425
2026-06-01T10:40:30Z,93.08,10.0,0.51,0.59,0.29,434
2026-06-01T10:41:00Z,96.09,32.3,0.0,0.55,0.07,451
2026-06-01T10:41:30Z,89.28,40.0,0.65,0.25,0.16,440
2026-06-01T10:42:00Z,99.34,28.4,0.0,0.53,0.25,468
2026-06-01T10:42:30Z,99.54,24.9,0.0,0.73,0.24,422
2026-06-01T10:43:00Z,100.23,10.0,0.0,0.18,0.21,418
2026-06-01T10:43:30Z,95.99,39.2,0.0,0.51,0.28,419
2026-06-01T10:44:00Z,89.02,49.3,0.0,0.12,0.16,417
2026-06-01T10:44:30Z,82.84,27.3,0.26,0.04,0.02,454
2026-06-01T10:45:00Z,84.77,10.0,0.46,0.16,0.06,413
2026-06-01T10:45:30Z,91.53,17.4,0.6,0.25,0.12,441
2026-06-01T10:46:00Z,90.5,10.0,1.5,0.62,0.3,441
2026-06-01T10:46:30Z,100.79,20.9,0.0,0.14,0.14,431
2026-06-01T10:47:00Z,96.78,19.5,1.5,0.52,0.16,453
2026-06-01T10:47:30Z,97.01,34.8,0.11,0.25,0.06,432
2026-06-01T10:48:00Z,92.98,41.3,0.0,0.41,0.26,412
2026-06-01T10:48:30Z,96.33,26.4,0.0,0.1,0.08,442
2026-06-01T10:49:00Z,94.8,10.0,0.0,0.46,0.27,438
2026-06-01T10:49:30Z,98.23,10.0,0.0,0.79,0.1,429
2026-06-01T10:50:00Z,101.47,29.8,1.5,0.69,0.08,419
2026-06-01T10:50:30Z,84.48,34.9,0.0,0.29,0.25,451
2026-06-01T10:51:00Z,93.79,18.0,0.0,0.16,0.12,452
2026-06-01T10:51:30Z,94.61,15.3,0.84,0.59,0.13,460
2026-06-01T10:52:00Z,88.95,17.7,0.0,0.79,0.22,412
2026-06-01T10:52:30Z,97.9,29.6,0.85,0.46,0.1,453
2026-06-01T10:53:00Z,98.17,29.1,0.0,0.54,0.29,438
2026-06-01T10:53:30Z,94.2,10.0,0.0,0.65,0.15,451
2026-06-01T10:54:00Z,99.17,11.4,0.53,0.35,0.03,446
2026-06-01T10:54:30Z,81.86,10.0,0.0,0.66,0.19,425
2026-06-01T10:55:00Z,90.91,16.3,0.0,0.21,0.15,451
2026-06-01T10:55:30Z,103.65,10.0,0.0,0.38,0.23,448
2026-06-01T10:56:00Z,105.66,41.5,1.5,0.29,0.07,444
2026-06-01T10:56:30Z,89.81,20.0,0.0,0.73,0.03,411
2026-06-01T10:57:00Z,95.57,12.6,0.0,0.77,0.2,431
2026-06-01T10:57:30Z,98.65,10.0,0.0,0.69,0.14,426
2026-06-01T10:58:00Z,104.89,10.0,0.0,0.61,0.23,425
2026-06-01T10:58:30Z,91.47,20.2,0.0,0.59,0.21,401
2026-06-01T10:59:00Z,103.98,16.0,1.5,0.34,0.18,436
2026-06-01T10:59:30Z,89.69,12.0,1.1,0.14,0.14,393
2026-06-01T11:00:00Z,91.79,32.2,0.83,0.01,0.26,441
2026-06-01T11:00:30Z,86.7,36.5,0.0,0.35,0.15,434
2026-06-01T11:01:00Z,101.32,22.6,0.93,0.62,0.29,449
2026-06-01T11:01:30Z,89.88,12.3,0.45,0.47,0.2,451
2026-06-01T11:02:00Z,91.23,10.0,0.0,0.58,0.09,430
2026-06-01T11:02:30Z,80.57,18.6,0.0,0.48,0.06,455
2026-06-01T11:03:00Z,97.7,31.7,0.0,0.54,0.08,434
2026-06-01T11:03:30Z,87.48,43.0,0.0,0.76,0.05,477
2026-06-01T11:04:00Z,84.11,10.0,0.0,0.59,0.18,435
2026-06-01T11:04:30Z,90.66,35.8,0.0,0.21,0.1,417
2026-06-01T11:05:00Z,98.04,17.8,0.44,0.36,0.23,431
2026-06-01T11:05:30Z,90.67,13.1,0.4,0.6,0.23,417
2026-06-01T11:06:00Z,100.62,24.6,0.0,0.4,0.21,438
2026-06-01T11:06:30Z,76.02,10.0,0.0,0.74,0.26,448
2026-06-01T11:07:00Z,95.83,48.2,1.24,0.57,0.08,448
2026-06-01T11:07:30Z,90.41,34.6,0.0,0.19,0.28,411
2026-06-01T11:08:00Z,86.15,52.3,0.0,0.14,0.19,421
2026-06-01T11:08:30Z,81.98,10.0,0.0,0.26,0.01,426
2026-06-01T11:09:00Z,89.62,48.3,0.0,0.09,0.05,446
2026-06-01T11:09:30Z,81.62,10.0,0.0,0.71,0.22,417
2026-06-01T11:10:00Z,93.11,10.0,0.0,0.73,0.15,426
2026-06-01T11:10:30Z,90.97,22.2,0.0,0.79,0.16,443
2026-06-01T11:11:00Z,80.69,10.0,0.0,0.08,0.29,425
2026-06-01T11:11:30Z,106.57,10.0,0.79,0.43,0.25,413
2026-06-01T11:12:00Z,89.36,29.1,0.3,0.12,0.23,443
2026-06-01T11:12:30Z,88.28,11.7,0.02,0.15,0.11,421
2026-06-01T11:13:00Z,98.0,21.6,0.0,0.42,0.07,439
2026-06-01T11:13:30Z,92.66,10.0,0.0,0.32,0.16,406
2026-06-01T11:14:00Z,100.56,20.4,1.5,0.37,0.12,397
2026-06-01T11:14:30Z,84.13,10.0,0.31,0.56,0.09,407
2026-06-01T11:15:00Z,91.38,19.2,1.5,0.32,0.19,406
2026-06-01T11:15:30Z,79.7,22.2,0.0,0.51,0.05,419
2026-06-01T11:16:00Z,90.77,10.3,0.0,0.27,0.22,417
2026-06-01T11:16:30Z,89.18,32.9,0.0,0.31,0.15,421
2026-06-01T11:17:00Z,92.59,16.4,0.0,0.21,0.18,443
2026-06-01T11:17:30Z,81.05,22.3,0.79,0.22,0.27,408
2026-06-01T11:18:00Z,93.19,28.3,0.0,0.65,0.19,430
2026-06-01T11:18:30Z,85.52,20.4,0.0,0.11,0.22,436
2026-06-01T11:19:00Z,97.02,27.4,0.0,0.17,0.28,435
2026-06-01T11:19:30Z,89.81,37.4,0.89,0.43,0.27,445
2026-06-01T11:20:00Z,78.23,39.0,0.43,0.77,0.01,404
2026-06-01T11:20:30Z,89.13,34.4,1.14,0.68,0.02,438
2026-06-01T11:21:00Z,91.95,17.7,0.76,0.7,0.29,413
2026-06-01T11:21:30Z,81.92,31.6,0.0,0.63,0.17,426
2026-06-01T11:22:00Z,77.68,10.0,0.0,0.59,0.05,447
2026-06-01T11:22:30Z,83.92,24.1,0.4,0.64,0.21,432
2026-06-01T11:23:00Z,87.82,22.5,0.67,0.66,0.18,449
2026-06-01T11:23:30Z,105.96,18.7,0.51,0.53,0.23,420
2026-06-01T11:24:00Z,93.96,29.0,0.0,0.35,0.09,393
2026-06-01T11:24:30Z,81.15,10.0,0.22,0.08,0.3,406
2026-06-01T11:25:00Z,85.53,18.4,0.0,0.51,0.19,407
2026-06-01T11:25:30Z,97.62,10.0,0.7,0.42,0.29,426
2026-06-01T11:26:00Z,98.66,62.6,0.0,0.62,0.05,409
2026-06-01T11:26:30Z,91.39,10.0,0.0,0.7,0.03,418
2026-06-01T11:27:00Z,90.74,33.9,1.5,0.79,0.09,437
2026-06-01T11:27:30Z,81.42,11.7,1.07,0.12,0.0,421
2026-06-01T11:28:00Z,91.92,31.0,1.45,0.69,0.02,439
2026-06-01T11:28:30Z,81.08,15.4,0.02,0.26,0.17,435
2026-06-01T11:29:00Z,91.76,27.7,0.0,0.47,0.28,447
2026-06-01T11:29:30Z,91.85,10.0,0.26,0.31,0.25,436
2026-06-01T12:00:00Z,87.23,31.0,0.09,0.24,0.25,428
2026-06-01T12:00:30Z,77.15,10.0,0.26,0.22,0.24,418
2026-06-01T12:01:00Z,86.8,18.6,0.0,0.74,0.21,416
2026-06-01T12:01:30Z,90.96,31.3,0.0,0.19,0.07,374
2026-06-01T12:02:00Z,89.66,22.8,0.41,0.26,0.2,389
2026-06-01T12:02:30Z,96.73,49.5,0.1,0.02,0.08,404
2026-06-01T12:03:00Z,79.4,10.0,0.0,0.17,0.22,402
2026-06-01T12:03:30Z,86.41,10.0,0.0,0.28,0.0,416
2026-06-01T12:04:00Z,87.47,10.0,0.0,0.06,0.16,404
2026-06-01T12:04:30Z,80.84,15.1,1.5,0.5,0.06,389
2026-06-01T12:05:00Z,75.6,19.7,0.63,0.53,0.03,408
2026-06-01T12:05:30Z,87.24,45.0,0.0,0.5,0.08,404
2026-06-01T12:06:00Z,85.9,10.0,0.5,0.03,0.01,390
2026-06-01T12:06:30Z,82.05,24.0,0.0,0.56,0.28,407
2026-06-01T12:07:00Z,86.49,10.0,0.0,0.38,0.08,395
2026-06-01T12:07:30Z,82.08,15.8,0.0,0.29,0.11,393
2026-06-01T12:08:00Z,75.91,10.0,0.65,0.66,0.04,396
2026-06-01T12:08:30Z,88.86,12.9,1.22,0.12,0.17,384
2026-06-01T12:09:00Z,82.37,10.0,0.0,0.14,0.15,404
2026-06-01T12:09:30Z,79.12,14.3,0.0,0.75,0.1,411
2026-06-01T12:10:00Z,87.99,33.0,0.21,0.51,0.02,403
2026-06-01T12:10:30Z,80.55,50.0,0.47,0.45,0.11,381
2026-06-01T12:11:00Z,91.35,16.9,0.0,0.64,0.25,432
2026-06-01T12:11:30Z,72.88,12.9,0.37,0.39,0.06,429
2026-06-01T12:12:00Z,69.86,10.0,0.16,0.53,0.12,399
2026-06-01T12:12:30Z,87.84,10.0,0.34,0.53,0.3,415
2026-06-01T12:13:00Z,82.98,39.5,0.0,0.53,0.12,419
2026-06-01T12:13:30Z,84.52,15.0,0.0,0.45,0.24,382
2026-06-01T12:14:00Z,76.99,11.0,0.0,0.7,0.07,417
2026-06-01T12:14:30Z,76.8,12.9,1.05,0.08,0.05,415
2026-06-01T12:15:00Z,77.24,11.3,0.0,0.23,0.27,409
2026-06-01T12:15:30Z,82.38,29.4,0.05,0.12,0.12,404
2026-06-01T12:16:00Z,91.12,25.6,0.0,0.36,0.22,429
2026-06-01T12:16:30Z,75.34,10.0,0.33,0.57,0.14,412
2026-06-01T12:17:00Z,63.56,36.6,0.0,0.76,0.02,395
2026-06-01T12:17:30Z,79.19,13.3,0.0,0.17,0.27,405
2026-06-01T12:18:00Z,82.01,10.0,0.0,0.51,0.13,409
2026-06-01T12:18:30Z,71.86,23.6,1.22,0.62,0.07,402
2026-06-01T12:19:00Z,62.01,22.6,0.0,0.22,0.04,387
2026-06-01T12:19:30Z,85.78,10.0,0.99,0.18,0.15,386
2026-06-01T12:20:00Z,81.95,36.7,0.26,0.26,0.23,399
2026-06-01T12:20:30Z,82.27,19.4,0.44,0.17,0.3,382
2026-06-01T12:21:00Z,79.8,43.8,0.0,0.38,0.01,402
2026-06-01T12:21:30Z,83.3,27.6,0.35,0.22,0.29,407
2026-06-01T12:22:00Z,83.71,15.1,0.0,0.65,0.1,392
2026-06-01T12:22:30Z,77.81,10.0,0.0,0.01,0.1,390
2026-06-01T12:23:00Z,86.36,39.9,0.0,0.36,0.29,397
2026-06-01T12:23:30Z,91.06,10.0,0.0,0.58,0.06,392
2026-06-01T12:24:00Z,69.1,31.5,0.0,0.69,0.1,394
2026-06-01T12:24:30Z,69.22,27.3,0.0,0.63,0.08,411
2026-06-01T12:25:00Z,80.55,15.3,0.0,0.77,0.12,403
2026-06-01T12:25:30Z,87.26,10.0,0.71,0.28,0.29,379
2026-06-01T12:26:00Z,70.6,10.9,0.0,0.7,0.02,393
2026-06-01T12:26:30Z,86.25,15.9,0.0,0.46,0.13,418
2026-06-01T12:27:00Z,68.82,16.1,0.0,0.28,0.14,408
2026-06-01T12:27:30Z,74.11,10.0,0.47,0.33,0.1,399
2026-06-01T12:28:00Z,87.9,30.2,0.0,0.62,0.06,385
2026-06-01T12:28:30Z,75.66,10.0,0.67,0.31,0.01,413
2026-06-01T12:29:00Z,76.48,17.6,0.0,0.53,0.28,405
2026-06-01T12:29:30Z,89.9,22.5,0.0,0.07,0.1,394
2026-06-01T12:30:00Z,82.4,32.0,0.0,0.32,0.14,413
2026-06-01T12:30:30Z,69.91,17.7,0.0,0.04,0.1,383
2026-06-01T12:31:00Z,67.56,32.6,0.0,0.54,0.04,416
2026-06-01T12:31:30Z,70.07,35.5,0.0,0.24,0.2,395
2026-06-01T12:32:00Z,70.8,14.9,0.42,0.52,0.06,416
2026-06-01T12:32:30Z,85.61,39.6,1.23,0.4,0.22,395
2026-06-01T12:33:00Z,79.4,41.7,0.0,0.22,0.08,378
2026-06-01T12:33:30Z,76.9,10.0,0.0,0.68,0.25,398
2026-06-01T12:34:00Z,74.8,44.8,0.0,0.47,0.12,386
2026-06-01T12:34:30Z,79.92,10.0,0.0,0.04,0.02,411
2026-06-01T12:35:00Z,71.83,10.0,0.45,0.35,0.08,369
2026-06-01T12:35:30Z,76.32,26.1,0.0,0.5,0.07,372
2026-06-01T12:36:00Z,84.48,10.0,0.99,0.02,0.2,384
2026-06-01T12:36:30Z,69.16,24.8,0.0,0.25,0.22,397
2026-06-01T12:37:00Z,89.7,19.9,0.0,0.35,0.29,413
2026-06-01T12:37:30Z,85.43,16.5,0.0,0.07,0.19,398
2026-06-01T12:38:00Z,83.39,17.3,1.19,0.28,0.06,394
2026-06-01T12:38:30Z,73.27,10.0,1.5,0.78,0.15,391
2026-06-01T12:39:00Z,67.22,10.0,0.3,0.13,0.27,396
2026-06-01T12:39:30Z,88.46,20.6,0.0,0.03,0.28,401
2026-06-01T12:40:00Z,66.59,10.0,0.0,0.14,0.28,397
2026-06-01T12:40:30Z,75.09,24.3,0.0,0.18,0.05,382
2026-06-01T12:41:00Z,69.47,48.9,0.0,0.51,0.22,411
2026-06-01T12:41:30Z,64.09,42.1,1.5,0.59,0.16,401
2026-06-01T12:42:00Z,76.56,14.8,0.0,0.42,0.09,406
2026-06-01T12:42:30Z,77.9,18.6,0.4,0.47,0.3,383
2026-06-01T12:43:00Z,84.22,17.0,0.82,0.08,0.18,397
2026-06-01T12:43:30Z,81.15,21.2,1.18,0.23,0.26,392
2026-06-01T12:44:00Z,80.12,10.0,0.0,0.38,0.26,405
2026-06-01T12:44:30Z,85.96,18.4,0.0,0.54,0.27,388
2026-06-01T12:45:00Z,82.17,10.0,0.46,0.1,0.23,416
2026-06-01T12:45:30Z,65.0,10.0,0.82,0.65,0.15,415
2026-06-01T12:46:00Z,80.06,10.7,0.0,0.68,0.02,419
2026-06-01T12:46:30Z,80.68,27.8,0.0,0.18,0.03,380
2026-06-01T12:47:00Z,79.73,10.0,1.5,0.2,0.02,384
2026-06-01T12:47:30Z,76.83,44.6,0.0,0.09,0.23,380
2026-06-01T12:48:00Z,72.27,10.0,0.0,0.37,0.26,380
2026-06-01T12:48:30Z,75.2,19.7,0.0,0.51,0.06,388
2026-06-01T12:49:00Z,70.5,32.1,0.0,0.3,0.15,381
2026-06-01T12:49:30Z,81.43,10.0,1.26,0.62,0.04,400
2026-06-01T12:50:00Z,73.7,25.8,0.42,0.57,0.02,394
2026-06-01T12:50:30Z,78.55,10.0,0.0,0.58,0.11,362
2026-06-01T12:51:00Z,70.51,19.4,0.67,0.42,0.25,387
2026-06-01T12:51:30Z,73.7,16.1,1.22,0.14,0.04,414
2026-06-01T12:52:00Z,76.92,10.0,0.34,0.22,0.23,409
2026-06-01T12:52:30Z,74.22,10.0,0.0,0.48,0.19,356
2026-06-01T12:53:00Z,70.74,28.1,0.0,0.3,0.09,390
2026-06-01T12:53:30Z,74.94,33.5,1.01,0.05,0.02,410
2026-06-01T12:54:00Z,71.09,22.9,0.0,0.2,0.29,396
2026-06-01T12:54:30Z,74.79,12.2,0.0,0.29,0.04,384
2026-06-01T12:55:00Z,81.23,18.9,0.0,0.67,0.27,379
2026-06-01T12:55:30Z,89.72,10.0,1.33,0.21,0.09,400
2026-06-01T12:56:00Z,71.22,40.7,0.0,0.55,0.22,393
2026-06-01T12:56:30Z,80.66,20.7,1.5,0.02,0.23,383
2026-06-01T12:57:00Z,86.91,23.6,0.0,0.46,0.17,395
2026-06-01T12:57:30Z,92.93,22.3,0.36,0.28,0.23,398
2026-06-01T12:58:00Z,70.28,47.2,0.0,0.5,0.01,391
2026-06-01T12:58:30Z,80.12,13.6,0.0,0.63,0.02,386
2026-06-01T12:59:00Z,73.11,22.3,0.0,0.4,0.05,382
2026-06-01T12:59:30Z,85.01,11.0,0.0,0.04,0.16,400
2026-06-01T13:00:00Z,82.1,16.4,0.71,0.1,0.26,386
2026-06-01T13:00:30Z,77.68,10.0,0.04,0.5,0.08,403
